Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Event Type,Location,Dining Option,Customer ID,Customer Reference ID,Unit,Count
5/22/2019,11:47:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.17 ,tK4PIIAnaPBcpJqzjyRrWkteV,SsxhaeipwvyR5D9IP2NIdsMF,,,Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/22/2019,11:47:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.17 ,tK4PIIAnaPBcpJqzjyRrWkteV,SsxhaeipwvyR5D9IP2NIdsMF,,,Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/22/2019,11:47:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.17 ,tK4PIIAnaPBcpJqzjyRrWkteV,SsxhaeipwvyR5D9IP2NIdsMF,,,Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/22/2019,11:46:40,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,3NnfS14PoxQI3rzsBb4kT19eV,r6nJFvtMSSdUpwuQPLLNaxMF,,,Payment,Authentic by Zee,,75S305AXBN0ZRZX4EX4WANRB44,,ea,1
5/22/2019,11:46:40,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.17 ,3NnfS14PoxQI3rzsBb4kT19eV,r6nJFvtMSSdUpwuQPLLNaxMF,,,Payment,Authentic by Zee,,75S305AXBN0ZRZX4EX4WANRB44,,ea,1
5/22/2019,11:45:52,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,VAxPYppSKITSuXf6F42K0zoeV,4q6swd7MUqUFKO0r5tdaesMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/22/2019,11:45:24,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,TPza9MEaDwxykak4vjwU4s4eV,OB0btRTvZ2xGK6UjbMCRJzMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,TMRV0YK045202KTR4P0ZMD71P8,,ea,1
5/21/2019,12:05:25,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,ZIcL81fKr5WLnTMyAHs4uHneV,x1GPgOuwtQ5r4quBqYr5xzMF,,,Payment,Authentic by Zee,,RXVFB1ETAS66TJ5VGM18SHF910,,ea,1
5/21/2019,12:01:45,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.50 ,$0.00 ,$8.50 ,$0.17 ,fX447UAC70R8GNUrtfQaKgzeV,psnkggBN1sn7wFAiEgFzJtMF,,,Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/21/2019,12:00:17,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.75 ,$0.00 ,$5.75 ,$0.11 ,3lVi73RflAAgFHrso50j50feV,Ummt6JEjLrdajVzrjlcBBtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
5/21/2019,12:00:17,Eastern Time (US & Canada),None,Custom Amount,1,,,,$7.50 ,$0.00 ,$7.50 ,$0.15 ,3lVi73RflAAgFHrso50j50feV,Ummt6JEjLrdajVzrjlcBBtMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
5/21/2019,11:51:48,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.75 ,$0.00 ,$5.75 ,$0.12 ,Nyc7WVYV0l7i2aItLaXVPY0eV,RQJB5mTNZWIWw1U0Ocx2uyMF,,,Payment,Authentic by Zee,,7EMNPP4QSD354GR9HMYR1B2YJG,,ea,1
5/21/2019,11:47:54,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,NuQYp6k87qN8isRDCSIFEaveV,jdSHxS7T8uOIH8Nx6wOfsvMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/21/2019,11:47:26,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,HFVeueZM3EWSEmTVX0P9J8yeV,a7M3P4EzjzTm2TmXiiY3FzMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,TMRV0YK045202KTR4P0ZMD71P8,,ea,1
5/18/2019,12:04:56,Eastern Time (US & Canada),None,Custom Amount,1,,,,$7.25 ,$0.00 ,$7.25 ,$0.14 ,JQSgLvCdyAAquacPaFcUPhweV,ik0PIDphMmWRteLIlfX6jzMF,,,Payment,Authentic by Zee,,A2FENSPK1H3ZYP6MCA11CQS43C,,ea,1
5/18/2019,11:59:38,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,Bindh8qKwWq9Ng0ICEYW9OweV,Xdgb7hTAAmFLGDkpgd7x3sMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/18/2019,11:56:32,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,nFpga3F8wR3FRkOaQe7fy7jeV,OlMCOQ7bVOtblcGigfC9pyMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/18/2019,11:56:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,nFpga3F8wR3FRkOaQe7fy7jeV,OlMCOQ7bVOtblcGigfC9pyMF,,,Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/18/2019,11:52:32,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,Fgd91taD9oQt6uWwgNoaTBreV,v85ZHoEAnSoy740qZN4r6uMF,,,Payment,Authentic by Zee,,,,ea,1
5/18/2019,11:51:59,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.16 ,vNNNUvIvRQpcQ8rlWE3pWvieV,JydPwDk7YNxEL99CiZsq8zMF,,,Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/18/2019,11:45:42,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,vVljeXnx9xLFsMrcQ4oKRC0eV,bOedwbiqHd4OzyK9B23wgtMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,1
5/18/2019,11:44:54,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.16 ,btSBafwEgGqxfuAfLEeZDZ0eV,6GxjL11XJPTA1bBz83x17uMF,,,Payment,Authentic by Zee,,,,ea,1
5/18/2019,11:44:05,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,D7NyNOUarG8zi2Zj7hDQfcpeV,nXezfNZKjebNB643eKMFYuMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,,,ea,1
5/18/2019,11:41:37,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,L1USKeYJnS7Y9ZMyAmOPxAxeV,Sjr4a1QA1sRcnKlKtZSuTtMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,G4SASA5M11018RCB35A37XSQ4C,,ea,1
5/16/2019,12:26:14,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,1uEx0XVxcB6yyXM9sPq1A2keV,IitYnkQod5xMrqiLKk36itMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,VSW1XKEV415DYJQ3JETS8WDP5G,,ea,1
5/16/2019,12:08:56,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.75 ,$0.00 ,$5.75 ,$0.12 ,3pjwnxE3MQ7zL1X7BbaUByneV,f3OewYNLgZ9ajuJzViEMuzMF,,,Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/16/2019,12:06:57,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,t2yVgdXh6SZR4x6lInj6SLteV,zJP567YOGHD27j5u9fJ5jsMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,P99XYEVCNN44MMZFFGHWZ0VBSC,,ea,1
5/16/2019,12:03:08,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,NmoSfOED3h03fw9mkXRVQjieV,xqb5Ec96W3TNqwfQZwj9JQB,,,Payment,Authentic by Zee,,,,ea,1
5/16/2019,12:02:06,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,T79oPWFvBrMne5AQ979OX40eV,0omzj2bgCyl1xBwGZTQvbvMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/16/2019,11:53:25,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.77 ,Z6LkVqFPmNRw2IzAC8Q6GW3eV,HWXDAsvjG5sVXiGDkz7vmxMF,,,Payment,Authentic by Zee,,XJP806H56529EMNC0SCTXYX8X8,,ea,1
5/16/2019,11:50:33,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.75 ,$0.00 ,$5.75 ,$0.11 ,fBvHmmM1jI1zwlmTEeELypveV,NgqgfLbVq8AD4gT6fQo96tMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
5/16/2019,11:50:33,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,fBvHmmM1jI1zwlmTEeELypveV,NgqgfLbVq8AD4gT6fQo96tMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
5/16/2019,11:47:22,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.77 ,ZgukBkcubgUgYXsKBNfauNAfV,UgCIL0SmHoIut1KJX456XvMF,,,Payment,Authentic by Zee,,TMRV0YK045202KTR4P0ZMD71P8,,ea,1
5/16/2019,11:44:38,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,lKM4W7C7GoGAaMMmfYsEGr4eV,0N3CgW1VrAqZDyDGEF7F0wMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
5/14/2019,11:45:27,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,5avGB7bZ7CRTyM6HmOnz595eV,mYr6dLX2P3qp9cqVqAQXExMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
5/14/2019,11:38:14,Eastern Time (US & Canada),None,Custom Amount,1,,,,$6.58 ,$0.00 ,$6.58 ,$0.13 ,7lAimWzLp1M9EgOGf0ZWqqxeV,jccAqP3F1SxkH5NwGMT3gxMF,,,Payment,Authentic by Zee,,MHAMT0GBBX2DTSPHT9MYMSABM8,,ea,1
5/14/2019,11:36:55,Eastern Time (US & Canada),None,Custom Amount,1,,,,$7.50 ,$0.00 ,$7.50 ,$0.15 ,x2HA4V1RynKX3JThW7JlLnfeV,PjYzoRPGD2DLCi1rpBIfYuMF,,,Payment,Authentic by Zee,,T6C5729Y8D6JPX491YXHXK3Z7M,,ea,1
5/11/2019,12:08:43,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,poygOizmSimTU5KcMyV4qm3eV,q53bhFWpaSfaivNLNpNyPwMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/11/2019,11:49:08,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,fvmfsNxHYITuvLq4yoI138neV,lZGG8Y0tDM5aamtm1VJepxMF,,,Payment,Authentic by Zee,,75S305AXBN0ZRZX4EX4WANRB44,,ea,1
5/11/2019,11:47:31,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,7nnj1guAaGsXAzGnpOuSOz9eV,dYdhp5IXJnnXtrgHVRGyNvMF,,,Payment,Authentic by Zee,,TMRV0YK045202KTR4P0ZMD71P8,,ea,1
5/11/2019,11:47:08,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.50 ,$0.00 ,$5.50 ,$0.11 ,1YrsHGYuT0dHws3DSyGuFN1eV,9dprUwlGydc0pU6SnotGXyMF,,,Payment,Authentic by Zee,,WKA1SNBAP95HCSKP40BE09XXYR,,ea,1
5/11/2019,11:47:08,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.50 ,$0.00 ,$5.50 ,$0.11 ,1YrsHGYuT0dHws3DSyGuFN1eV,9dprUwlGydc0pU6SnotGXyMF,,,Payment,Authentic by Zee,,WKA1SNBAP95HCSKP40BE09XXYR,,ea,1
5/11/2019,11:46:34,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,XT2fzyUh70ZIJXyQcaeJChxeV,cIHOpPafeLGJIaMkLxrFixMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/9/2019,11:56:16,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.77 ,Dp06Vq2dodUz32vZFfSxRXheV,j0ql3DL8rQGBTk7bjxt04sMF,,,Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
5/9/2019,11:56:16,Eastern Time (US & Canada),Sides,CORNBREAD CASSEROLE,1,Regular,,,$2.00 ,$0.00 ,$2.00 ,$0.18 ,Dp06Vq2dodUz32vZFfSxRXheV,j0ql3DL8rQGBTk7bjxt04sMF,,,Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
5/9/2019,11:47:51,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,jjLXLWY2VwFKJCQrt7koax0eV,ttxDOBf8m4YQXPpUT2JlBxMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
5/9/2019,11:45:24,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,792PesNSrcZg6zZG82XLnLmeV,Oa4Cfx9UIjxG2QsJGyFI7tMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,398GZ3KWVH538HBA0P6EF06SKG,,ea,1
5/9/2019,11:44:32,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,T1iwLhwXLdMgMJ3jknWFjhseV,tAbo3WNCRg2666oIQc7hXwMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/9/2019,11:43:57,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,1I7iCdkL5bW3MK588sJRxPneV,1uoNgdbPS5TyrmxS0vDdxzMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,TMRV0YK045202KTR4P0ZMD71P8,,ea,1
5/7/2019,12:16:07,Eastern Time (US & Canada),None,Custom Amount,1,,,,$6.00 ,$0.00 ,$6.00 ,$0.12 ,LDJRGAb95KTg8FTGchUZremeV,YhBOZdvkO5iaWDD6sjbgYsMF,,,Payment,Authentic by Zee,,WNE7WFW5A92Y4GA96RCY7KJ4R8,,ea,1
5/7/2019,12:07:13,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.16 ,HD2tvpkajlHBtFQvh3LF89meV,NGcvJxaqL2MOBUXyjKZ9juMF,,,Payment,Authentic by Zee,,A2FENSPK1H3ZYP6MCA11CQS43C,,ea,1
5/7/2019,11:45:09,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.16 ,FYtPJpGcPSuQDGnoYLdwRO8eV,B6rM6zxFsBVQNsrxkaWXdzMF,,,Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/7/2019,11:39:28,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,D3nQvvOcfmFi607HmZNB0XmeV,5tB4aWpX0bHl0mSrpdc1gyMF,,,Payment,Authentic by Zee,,MVHN15E2W92R2V53BJXQEX8694,,ea,1
5/7/2019,11:38:56,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,HVTHnXDPmfuwoIi46KNDcuzeV,wy8ShbxtBGjtHHkUXotCzvMF,,,Payment,Authentic by Zee,,FKS0ECJGFN5EWQDM9ZM2H3PG64,,ea,1
5/7/2019,11:38:26,Eastern Time (US & Canada),None,Chicken Fajitas,2,Regular,,,$15.00 ,$0.00 ,$15.00 ,$1.35 ,Bu1n6hvCRR1FvvtRqhip0pmeV,5M4dgpPpu4SOo3uFBmhmEyMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,FSR5634JKS5XWKWEEF9HC3ZKRC,,ea,2
5/4/2019,12:06:18,Eastern Time (US & Canada),Beef,Short Ribs,1,Regular,,,$8.50 ,$0.00 ,$8.50 ,$0.77 ,TNIN31jJLlXzPyqxFxYTkuieV,wBuIcEJ4eiTAU7Zln7Z2tsMF,,,Payment,Authentic by Zee,,H9PVP2695X3SJZHYEA3ADGTPXC,,ea,1
5/4/2019,12:06:18,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,TNIN31jJLlXzPyqxFxYTkuieV,wBuIcEJ4eiTAU7Zln7Z2tsMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,H9PVP2695X3SJZHYEA3ADGTPXC,,ea,1
5/4/2019,12:04:15,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,5s4swrE28N7abvrpzn4PEw5eV,TPuGxNeQ1r5Saueu2rvJIzMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,,,ea,1
5/4/2019,11:43:41,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,xqrrbPArOkad0qp92AECDDheV,rQCvAIyWcDjfCmCg1NJfHxMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,RJCX7J897D7SEPSVA0W9BNXMBW,,ea,1
5/4/2019,11:43:19,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,XruR9gcn98XN8ph9ODq46QveV,jIEl78AEiMc2JcSeFQjPJzMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
5/4/2019,11:42:59,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,nRFra7zyJ3EyPw23L65O33teV,29g1l5RqnVE3NUpJbOD4buMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,P99XYEVCNN44MMZFFGHWZ0VBSC,,ea,1
5/4/2019,11:42:27,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,X5ZLTNono41oup4d0ZU08SqeV,hghjod1CkJyG5AMlnH4btwMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,Q5M3MW7ND54DMM6EDQ24R69PPR,,ea,1
5/2/2019,12:02:37,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,pcsEWPwiI9EdpccazQwmVjqeV,bocGbT6JLQ4C8azDFPqwRyMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,TB67HBDVVS2NAQ3RBM2FH4QAHW,,ea,1
5/2/2019,11:53:41,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,rbHM7tkrdtaBoPjPiyTGXIieV,lqipd3uMROeMn1IzCqd4JQB,,,Payment,Authentic by Zee,,,,ea,1
5/2/2019,11:47:29,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,b5yk3gcq9X7VBvoUlC7KD9eeV,TD580lSz4MKfIgXspU0H1zMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,0YHP831WSN50MRF7GHZCGW6WAW,,ea,1
5/2/2019,11:46:22,Eastern Time (US & Canada),None,Custom Amount,1,,,,$5.00 ,$0.00 ,$5.00 ,$0.10 ,bZSaw1aRcC9BbcMcUXP3u3reV,ehiCNjtGZ5PiFM0W2SDfIxMF,,,Payment,Authentic by Zee,,4H8BH8STMN070R93MKY08JGJYG,,ea,1
5/2/2019,11:45:53,Eastern Time (US & Canada),None,Chicken Fajitas,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,xcKEYC552tjFwKSumGbuPgyeV,O7Na5HtNSCcKANbBX9kBvtMF,,"Chicken Breast grilled and cut up served on a flour tortilla, with seared bell peppers and onions with just the right amount of Cheesy goodness !",Payment,Authentic by Zee,,FKS0ECJGFN5EWQDM9ZM2H3PG64,,ea,1
5/2/2019,11:45:22,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,7Z2yfyF90k1k9AEA9AzgQC4eV,8jwVSB9mzuSyguUq5ohgIvMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,RKPQB4BXT5246JSAB7486RCC7R,,ea,1
5/2/2019,11:44:02,Eastern Time (US & Canada),None,Jerk Chicken,1,Regular,,,$7.50 ,$0.00 ,$7.50 ,$0.67 ,ZqTSWjUYxKy4wYEl6OgKtlzeV,cd4eoFYLtOaoiCfMH1NcSsMF,,Juicy Grilled Leg Quarters steamed down in the perfect sweet and Spicy sauce!,Payment,Authentic by Zee,,ZS8GG073HN3FMVP8MP57FQQ1TW,,ea,1
5/2/2019,11:43:13,Eastern Time (US & Canada),Chicken,BBQ Chicken,1,Regular,,,$6.00 ,$0.00 ,$6.00 ,$0.54 ,xyX9g8p91bpwfDpad8u0XH7eV,Sh3dKQ2e5nmILXDg0uEoAuMF,,"Grilled Leg Quarters, stewed in HFCS Free BBQ sauce. 
Single plates are served with 2 side items of your choice.
Pans are served for catering events, typically with parties of 10 or more.",Payment,Authentic by Zee,,FSR5634JKS5XWKWEEF9HC3ZKRC,,ea,1
5/2/2019,11:43:13,Eastern Time (US & Canada),Sides,Rice,1,Regular,,,$2.00 ,$0.00 ,$2.00 ,$0.18 ,xyX9g8p91bpwfDpad8u0XH7eV,Sh3dKQ2e5nmILXDg0uEoAuMF,,Long grain White Jasmine Rice with Negro Black beans,Payment,Authentic by Zee,,FSR5634JKS5XWKWEEF9HC3ZKRC,,ea,1
4/30/2019,11:44:22,Eastern Time (US & Canada),None,Custom Amount,1,,,,$7.00 ,$0.00 ,$7.00 ,$0.14 ,HRt7U0966bDg9pqOsKXWoG2eV,toRikAR3dpf719AlfPwo7yMF,,,Payment,Authentic by Zee,,G4SASA5M11018RCB35A37XSQ4C,,ea,1
4/27/2019,12:10:47,Eastern Time (US & Canada),None,Custom Amount,1,,,,$9.00 ,$0.00 ,$9.00 ,$0.18 ,zpY4sqJDVCjVpN0NcBh95MqeV,0GBVORsnLimyJ6IJSOuuxzMF,,,Payment,Authentic by Zee,,359D7MA13X2VGSZGCNZXVY3Q2R,,ea,1
4/27/2019,12:07:42,Eastern Time (US & Canada),None,Custom Amount,1,,,,$10.00 ,$0.00 ,$10.00 ,$0.20 ,pODxDiYQ2TIFLD2UFL1MsUieV,en2IGGhCTRZ75baJY28a4tMF,,,Payment,Authentic by Zee,,3D9S2PT3H92CMVRVVG3CRRC1VR,,ea,1
